row_type,site_id,latitude,longitude,snapped_link_id,snap_distance_m,snapped_road_classification,used_by_timezone_profile,used_by_temporal_raw_profiles,stage2_seed42_test_link,webtris_hgv_records,webtris_n_months,webtris_road_type,webtris_hgv_pct,aadf_hgv_proportion,road_classification,collision_count,aadf_hgv_pct,hgv_pct_abs_diff,hgv_pct_signed_diff,n_sites_in_snap_map,n_sites_with_webtris_hgv,n_sites_with_aadf_hgv,n_sites_compared,pearson_r,pearson_p,spearman_r,spearman_p,median_abs_diff_pct_points,mean_signed_diff_pct_points,risk_scores_aadf_hgv_missing_share_all_links
summary,,,,,,,,,,,,,,,,,,,,6003.0,6003.0,2725.0,2725.0,0.32534081516112573,3.297260670969912e-68,0.2934190684153702,3.034998735255073e-55,6.763077097501192,-7.941750126744743,0.9033040422927747
site,100,53.4789693723244,-2.11907034674187,59E35D26-E084-4FF0-BC3A-3E2574007BA7,135.71409691607442,A Road,1.0,1.0,1.0,96.0,12.0,Motorway,5.207291666666666,0.02964818874621568,A Road,1.0,2.964818874621568,2.2424727920450986,-2.2424727920450986,,,,,,,,,,,
site,10002,53.3029477706715,-1.2883733148983,BDD8449E-4737-4FCE-B436-6DC99382B489,187.420662114787,Motorway,1.0,1.0,1.0,55.0,12.0,Motorway,22.963636363636365,0.1595641736606063,Motorway,12.0,15.956417366060629,7.007218997575736,-7.007218997575736,,,,,,,,,,,
site,10003,53.323091577335,-1.28087783231325,CF614F97-6A61-4E7F-A056-670C5E840D74,207.313496492423,Unclassified,1.0,1.0,0.0,82.0,12.0,Motorway,26.545121951219514,,Unclassified,0.0,,,,,,,,,,,,,,
site,10013,53.3176489237921,-1.2816146532837,44F873C7-BA24-40D9-8EE2-DC52A8B89802,60.39891748581415,Motorway,1.0,1.0,0.0,81.0,12.0,Motorway,22.960493827160494,0.02962962962962963,Motorway,1.0,2.9629629629629632,19.997530864197532,-19.997530864197532,,,,,,,,,,,
site,1002,53.5387927160408,-2.4065003977214,6E0CD5FC-8A45-45AC-A0E1-1506F1CB55AC,80.30045230619753,Unclassified,1.0,1.0,0.0,36.0,12.0,Motorway,12.238888888888887,,Unclassified,0.0,,,,,,,,,,,,,,
site,10024,53.3550380903579,-1.28555356241932,01341AE1-9ACD-45C8-98AE-6D767F73C87C,218.34865500678967,Motorway,1.0,1.0,0.0,76.0,12.0,Motorway,24.14342105263158,,Motorway,0.0,,,,,,,,,,,,,,
site,10027,53.4782999670577,-1.15075464733058,F05581F9-8B10-416A-A1FE-79FA99761AF4,54.21810374601064,Unknown,1.0,1.0,1.0,84.0,12.0,Motorway,18.425,,Unknown,0.0,,,,,,,,,,,,,,
site,10028,53.4734570676713,-1.16123173335244,E4B6E7FE-E55D-4010-BA71-F941D33F1A77,454.206158377848,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,21.919780219780222,0.01924066261961107,Motorway,1.0,1.9240662619611069,19.995713957819113,-19.995713957819113,,,,,,,,,,,
site,10031,53.4592772967663,-1.19991644959394,4DD5986C-0DF2-4B5D-9CD5-6ED6D3EE8713,157.6055554540993,B Road,1.0,1.0,0.0,91.0,12.0,Motorway,22.306593406593407,,B Road,0.0,,,,,,,,,,,,,,
site,10032,53.3659262405988,-1.28305699876115,A24DBC72-3BAC-4BF7-95E1-6AF30F35942A,65.33703817666623,Motorway,1.0,1.0,0.0,87.0,12.0,Motorway,22.114942528735632,0.13997961120680563,Motorway,1.0,13.997961120680563,8.11698140805507,-8.11698140805507,,,,,,,,,,,
site,10034,53.2952332345711,-1.29261168600618,FB3E3CB8-5253-409B-A85A-A29F254FBDFB,313.19110718429914,Not Classified,1.0,1.0,0.0,31.0,12.0,Motorway,24.961290322580645,,Not Classified,0.0,,,,,,,,,,,,,,
site,10035,53.4567271302308,-2.13218488403068,362AB2CF-D7BB-4C9C-B569-CEA37F57AFE7,22.59799822642928,Motorway,1.0,1.0,0.0,94.0,12.0,Motorway,9.652127659574468,0.04177151484650227,Motorway,3.0,4.177151484650227,5.474976174924241,-5.474976174924241,,,,,,,,,,,
site,10038,53.6798547636884,-0.967058883939101,4FDD89D9-1A3C-48C8-8C61-479B1E1676E0,49.74405443550763,Motorway,1.0,1.0,0.0,90.0,12.0,Motorway,37.73777777777778,0.22865716134852615,Motorway,2.0,22.865716134852615,14.872061642925164,-14.872061642925164,,,,,,,,,,,
site,10039,53.349871424166,-1.28735255496418,3A7A339B-D55E-4BC5-B212-631E3F43ACF1,400.0075920220184,Unknown,1.0,1.0,0.0,78.0,12.0,Motorway,23.46282051282051,,Unknown,0.0,,,,,,,,,,,,,,
site,1004,53.7332423873357,-1.54472670970859,567C3D08-A286-4028-B486-9743BED85F97,86.81826814768773,Not Classified,1.0,1.0,0.0,68.0,12.0,Motorway,21.470588235294116,,Not Classified,0.0,,,,,,,,,,,,,,
site,10040,52.5004997376906,-0.292144742074072,3196AD14-3891-4F4A-8754-6F9E046A11BD,32.67924148802946,Motorway,1.0,1.0,0.0,36.0,12.0,A-road,4.805555555555555,,Motorway,0.0,,,,,,,,,,,,,,
site,10046,53.4264534322076,-1.2489005981266,0C10F74C-7754-4957-BFAD-81C0F6E08ECB,25.075478764410832,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,12.873626373626374,0.1338144068869477,Motorway,2.0,13.38144068869477,0.507814315068396,0.507814315068396,,,,,,,,,,,
site,10049,53.3326001731253,-1.28514790305377,3702829E-E922-4E18-9EBD-A9C16988A47B,326.6602587477377,Unclassified,1.0,1.0,0.0,65.0,12.0,Motorway,23.803076923076922,,Unclassified,0.0,,,,,,,,,,,,,,
site,10051,53.4666143647905,-1.17903610752359,8EC15F8C-C9D2-4546-B2BA-B34DF5F032D5,93.2947573468712,Unclassified,1.0,1.0,1.0,91.0,12.0,Motorway,22.39010989010989,,Unclassified,0.0,,,,,,,,,,,,,,
site,10056,53.3640071230964,-1.28379552056871,CCDDE0B0-ABB8-43AA-9C7B-6A3E0044336A,53.96109884028795,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,10.608791208791208,0.06059452830986511,Motorway,3.0,6.059452830986511,4.549338377804697,-4.549338377804697,,,,,,,,,,,
site,10058,53.3949580301493,-1.28726126435409,4D3A1201-1200-4753-83D7-AEE021D6ADC2,96.3130271201139,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,12.067032967032967,0.09888304862023653,Motorway,2.0,9.888304862023652,2.1787281050093146,-2.1787281050093146,,,,,,,,,,,
site,1006,52.1245634892831,1.09928112297191,379969BD-6649-412B-9661-3797BD4BCE7D,195.12128378741332,A Road,1.0,1.0,0.0,35.0,12.0,A-road,17.445714285714285,0.13062062840013322,A Road,20.0,13.062062840013322,4.383651445700963,-4.383651445700963,,,,,,,,,,,
site,10063,53.8056022525714,-2.6966318285375,9FF9FB3C-A1FA-4F42-BD9F-E08F2BE25C9A,79.38615270399086,Motorway,1.0,1.0,0.0,35.0,12.0,Motorway,19.428571428571427,0.15262304140893776,Motorway,20.0,15.262304140893775,4.166267287677652,-4.166267287677652,,,,,,,,,,,
site,10070,53.6800115353572,-0.995003240300396,3F86F7B2-30FF-45FF-A477-C312A55AC7D0,172.29524917549557,Unclassified,1.0,1.0,1.0,46.0,12.0,Motorway,22.941304347826087,,Unclassified,0.0,,,,,,,,,,,,,,
site,10075,53.3497656330867,-1.28769983489568,3A7A339B-D55E-4BC5-B212-631E3F43ACF1,416.4128579744833,Unknown,1.0,1.0,0.0,75.0,12.0,Motorway,23.145333333333333,,Unknown,0.0,,,,,,,,,,,,,,
site,10080,53.4214329281393,-1.25244988447586,BB2352B5-CA69-40C8-8A37-47DDD1AB1514,53.45092694074725,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,23.28021978021978,0.1338144068869477,Motorway,2.0,13.38144068869477,9.898779091525011,-9.898779091525011,,,,,,,,,,,
site,10082,53.4783239327122,-1.15033226841517,3210118D-00AC-4098-BB30-19A823FE548B,57.81638853944464,Motorway,1.0,1.0,1.0,91.0,12.0,Motorway,19.40879120879121,0.018507672484479324,Motorway,5.0,1.8507672484479325,17.558023960343277,-17.558023960343277,,,,,,,,,,,
site,10085,53.6798240186522,-0.966620581532658,4FDD89D9-1A3C-48C8-8C61-479B1E1676E0,27.71474788602222,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,22.692307692307693,0.22865716134852615,Motorway,2.0,22.865716134852615,0.17340844254492183,0.17340844254492183,,,,,,,,,,,
site,10087,53.4093189918048,-1.25869451072056,0C037744-9467-45BB-B4E6-42F8A52C45FD,93.82793370650424,Motorway,1.0,1.0,0.0,85.0,12.0,Motorway,20.96941176470588,0.16437383600687336,Motorway,21.0,16.437383600687337,4.532028164018545,-4.532028164018545,,,,,,,,,,,
site,10089,53.3560319450703,-1.28490590037794,01341AE1-9ACD-45C8-98AE-6D767F73C87C,101.7025009013186,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,25.88021978021978,,Motorway,0.0,,,,,,,,,,,,,,
site,1009,52.5807716579626,-2.01382376149536,36C60C0C-BC99-45EE-BE96-88170776DB08,113.64751706708569,Motorway,1.0,1.0,0.0,4.0,4.0,Motorway,11.5,0.02233180298135238,Motorway,1.0,2.2331802981352378,9.266819701864762,-9.266819701864762,,,,,,,,,,,
site,10090,53.4043245303208,-1.26213557020689,CB7674E8-7982-4B2B-A96A-0CCC172E75AB,163.85605498724834,Classified Unnumbered,1.0,1.0,0.0,80.0,12.0,Motorway,21.005,0.1715966857463075,Classified Unnumbered,5.0,17.15966857463075,3.845331425369249,-3.845331425369249,,,,,,,,,,,
site,10091,53.4269500431344,-1.24925304758664,F0427493-403B-4163-BA2F-861C5A935051,74.51075945783762,Motorway,1.0,1.0,1.0,91.0,12.0,Motorway,23.656043956043955,0.1023876404494382,Motorway,3.0,10.238764044943819,13.417279911100136,-13.417279911100136,,,,,,,,,,,
site,10092,53.450870068616,-1.22543187236605,092126EC-D9BB-451D-8F5D-1ACC32E792C7,418.0200491033901,Not Classified,1.0,1.0,0.0,91.0,12.0,Motorway,19.59120879120879,,Not Classified,0.0,,,,,,,,,,,,,,
site,10096,52.4995245090356,-0.29247717700388,4B15D537-2F6B-46A1-A409-9FE661E1E7BB,16.737679411185916,Motorway,1.0,1.0,1.0,31.0,12.0,A-road,5.619354838709677,0.171366262918102,Motorway,4.0,17.1366262918102,11.517271453100522,11.517271453100522,,,,,,,,,,,
site,10097,53.1062225526724,-1.32730734034147,1D9D988C-91C8-4540-B29F-45A732A8ED4B,62.796051611305245,Classified Unnumbered,1.0,1.0,0.0,31.0,12.0,Motorway,26.05806451612903,0.09144309381668225,Classified Unnumbered,2.0,9.144309381668226,16.913755134460803,-16.913755134460803,,,,,,,,,,,
site,10099,53.4413244364579,-1.23808550431414,7ADB0291-7C15-4D14-BC98-3005E01DDC79,64.10933906369053,Classified Unnumbered,1.0,1.0,0.0,87.0,12.0,Motorway,20.601149425287357,0.008895705521472393,Classified Unnumbered,6.0,0.8895705521472393,19.711578873140116,-19.711578873140116,,,,,,,,,,,
site,10105,52.3646761287559,-1.80183707190173,352747D0-9D92-4D8D-ACC9-C611D3719649,181.1193628032319,Motorway,1.0,1.0,1.0,19.0,12.0,Motorway,21.99473684210526,0.1285931058176821,Motorway,21.0,12.85931058176821,9.135426260337052,-9.135426260337052,,,,,,,,,,,
site,10107,53.3005148087761,-1.29040920384564,BDD8449E-4737-4FCE-B436-6DC99382B489,124.95261396771652,Motorway,1.0,1.0,1.0,63.0,12.0,Motorway,22.590476190476192,0.1595641736606063,Motorway,12.0,15.956417366060629,6.634058824415563,-6.634058824415563,,,,,,,,,,,
site,10109,52.0112180740003,-0.203116329292097,7543EC4B-DE91-48E4-97D2-B9C059CA0868,105.25057828928396,Motorway,1.0,1.0,0.0,26.0,12.0,A-road,3.0461538461538464,,Motorway,0.0,,,,,,,,,,,,,,
site,1011,52.5223525537639,-1.970562478604,E8139963-B011-46BC-A194-A41FC4534ECA,103.56392071873223,Not Classified,1.0,1.0,0.0,36.0,12.0,Motorway,16.877777777777776,,Not Classified,0.0,,,,,,,,,,,,,,
site,10112,53.8067422783329,-2.69842741661186,0E3AE595-A7B7-492B-B7B2-D520F1343BDA,124.88988939727976,Motorway,1.0,1.0,0.0,35.0,12.0,Motorway,7.862857142857142,0.10464338284490833,Motorway,7.0,10.464338284490832,2.6014811416336903,2.6014811416336903,,,,,,,,,,,
site,10113,53.4556463499894,-1.21081250816988,DDC0CEF1-29A8-4CF3-8082-5F2FD7FA47F7,236.1370235704399,Classified Unnumbered,1.0,1.0,0.0,91.0,12.0,Motorway,21.88791208791209,0.16019107208934638,Classified Unnumbered,1.0,16.01910720893464,5.86880487897745,-5.86880487897745,,,,,,,,,,,
site,10115,53.452965925878,-1.21875290218148,25979836-96B9-46E7-871A-DD1BADB496FD,212.03156466699065,Unclassified,1.0,1.0,1.0,91.0,12.0,Motorway,22.192307692307693,,Unclassified,0.0,,,,,,,,,,,,,,
site,10117,52.4324763176004,-0.270723835514689,554B6E65-2585-4E7A-B3D3-4CD5DFCF9CF7,72.2290595920821,B Road,1.0,1.0,1.0,36.0,12.0,A-road,6.525,,B Road,0.0,,,,,,,,,,,,,,
site,10122,53.4084485712254,-1.2589352831043,0C037744-9467-45BB-B4E6-42F8A52C45FD,191.93042456280207,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,21.040659340659342,0.16437383600687336,Motorway,21.0,16.437383600687337,4.6032757399720055,-4.6032757399720055,,,,,,,,,,,
site,10123,53.6865682303686,-0.964865460069205,CC1678DB-6E8F-4D7E-A13E-1F13C73576CA,131.29882579768557,Motorway,1.0,1.0,1.0,86.0,12.0,Motorway,24.03372093023256,0.23041943397355352,Motorway,4.0,23.041943397355354,0.9917775328772045,-0.9917775328772045,,,,,,,,,,,
site,10124,53.39198007913,-1.27338642422286,33D18B36-9B02-4AF9-AFA2-619CDF014E31,208.8148706278204,Not Classified,1.0,1.0,0.0,91.0,12.0,Motorway,27.352747252747253,,Not Classified,0.0,,,,,,,,,,,,,,
site,10127,53.4179668752774,-1.25446664164928,2AE6E284-5E73-418D-B0BA-230D2EC30583,126.35743405374402,Unclassified,1.0,1.0,1.0,90.0,12.0,Motorway,20.84777777777778,,Unclassified,0.0,,,,,,,,,,,,,,
site,10128,52.7067699677164,-2.81424607883229,0C0338F4-815F-414D-BBE6-7A7F01A3D737,307.950976333278,A Road,1.0,1.0,0.0,35.0,12.0,Other,12.105714285714285,0.08725216793368223,A Road,4.0,8.725216793368224,3.380497492346061,-3.380497492346061,,,,,,,,,,,
site,10129,53.7072192388182,-1.55121849966225,0B2FA2F9-E851-4FF1-BE26-31DD47A2DFD3,307.87637785347914,Unclassified,1.0,1.0,0.0,79.0,12.0,Motorway,18.839240506329112,0.0800021989413668,Unclassified,5.0,8.00021989413668,10.839020612192432,-10.839020612192432,,,,,,,,,,,
site,10130,53.6809413196599,-1.55457073050574,02153E80-54C1-43A0-93B0-B6C4EC1B3D76,65.08248018045886,Motorway,1.0,1.0,0.0,64.0,12.0,Motorway,19.521874999999998,,Motorway,0.0,,,,,,,,,,,,,,
site,10131,53.7202153765692,-1.42645395073407,2C0A80A3-50E4-4A9C-8ED2-26499DCEB4AA,75.86549351190878,Motorway,1.0,1.0,0.0,82.0,12.0,Motorway,19.964634146341464,0.0106951871657754,Motorway,56.0,1.06951871657754,18.895115429763923,-18.895115429763923,,,,,,,,,,,
site,10132,53.7041501564765,-1.34991625303985,763D28B1-BC3E-4DAA-9FD3-D878601495BE,303.3214849665706,A Road,1.0,1.0,0.0,90.0,12.0,Motorway,21.221111111111114,0.017248295226634576,A Road,1.0,1.7248295226634576,19.496281588447655,-19.496281588447655,,,,,,,,,,,
site,10133,53.4758494596586,-1.15631801781,E4B6E7FE-E55D-4010-BA71-F941D33F1A77,35.39914329130405,Motorway,1.0,1.0,0.0,91.0,12.0,Motorway,21.673626373626373,0.01924066261961107,Motorway,1.0,1.9240662619611069,19.749560111665268,-19.749560111665268,,,,,,,,,,,
site,10134,53.6854756015145,-1.55571912065279,80295354-CECB-4935-BF0E-647F6324EA7A,53.1385595874322,Motorway,1.0,1.0,0.0,76.0,12.0,Motorway,14.932894736842107,0.032503310126852605,Motorway,4.0,3.2503310126852605,11.682563724156847,-11.682563724156847,,,,,,,,,,,
site,10135,53.7132460829625,-1.54057873540964,DB486107-5E23-4854-8B6C-9CECB76AEEBD,22.890224463761864,Unknown,1.0,1.0,0.0,48.0,12.0,Motorway,7.235416666666667,,Unknown,0.0,,,,,,,,,,,,,,
site,10136,53.7090129958283,-1.33037358849349,9C9C7ED9-B673-4A11-8716-250C25048EE1,17.15837587219663,Motorway,1.0,1.0,0.0,88.0,12.0,Motorway,8.743181818181817,,Motorway,0.0,,,,,,,,,,,,,,
site,10137,53.7280737844603,-1.44042777957849,0A9ABEEE-E9D8-4F47-8B37-5316326CEF98,289.0959026249276,Unknown,1.0,1.0,0.0,81.0,12.0,Motorway,19.99135802469136,,Unknown,0.0,,,,,,,,,,,,,,
site,10138,53.7202169612766,-1.42678731385511,2C0A80A3-50E4-4A9C-8ED2-26499DCEB4AA,75.40572170518257,Motorway,1.0,1.0,0.0,82.0,12.0,Motorway,17.339024390243903,0.0106951871657754,Motorway,56.0,1.06951871657754,16.269505673666362,-16.269505673666362,,,,,,,,,,,
site,10139,53.6457906386327,-1.53147848930488,393EF91C-AFA6-4566-8F60-C1076A44D097,79.80701612871361,Unclassified,1.0,1.0,0.0,89.0,12.0,Motorway,19.323595505617977,,Unclassified,0.0,,,,,,,,,,,,,,
site,10140,53.6575938921171,-1.5296225818029,163388AF-C23A-40A1-B95E-41FF351B323E,217.9643735533356,Unclassified,1.0,1.0,1.0,35.0,12.0,Motorway,17.762857142857143,,Unclassified,0.0,,,,,,,,,,,,,,
site,10141,53.6810504066024,-1.55490266158333,C9645F10-4198-499D-9BBE-37B4E67837F2,68.67311834118786,Motorway,1.0,1.0,0.0,81.0,12.0,Motorway,14.490123456790124,0.020295355168715452,Motorway,4.0,2.029535516871545,12.460587939918579,-12.460587939918579,,,,,,,,,,,
site,10142,53.7118223297602,-1.54435168125238,4F263798-1B3F-4E8C-8F43-482BB2C80EA8,201.71230608278464,Motorway,1.0,1.0,0.0,73.0,12.0,Motorway,16.557534246575344,,Motorway,0.0,,,,,,,,,,,,,,
site,10143,53.3756711913207,-1.28027783659012,E19FE366-7D5C-4287-95ED-B06FE4271838,266.6673933690378,Motorway,1.0,1.0,1.0,39.0,12.0,Motorway,23.78205128205128,0.14636669651956394,Motorway,48.0,14.636669651956394,9.145381630094887,-9.145381630094887,,,,,,,,,,,
site,10144,53.7983569519312,-1.41884661134942,0107EC1F-07FF-48E7-88AD-840BE197A364,115.4100199043858,Motorway,1.0,1.0,1.0,89.0,12.0,Motorway,14.955056179775282,,Motorway,0.0,,,,,,,,,,,,,,
site,10145,53.7040828692172,-1.55376642608658,A3797071-A6CB-4A0C-BF0F-44F3267AD018,133.8667296853224,Classified Unnumbered,1.0,1.0,0.0,84.0,12.0,Motorway,19.50714285714286,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,10146,53.7231189301553,-1.43032448969706,431767E1-407A-422E-A2A2-D695ECFABB91,379.0445526561042,B Road,1.0,1.0,0.0,81.0,12.0,Motorway,19.84320987654321,,B Road,0.0,,,,,,,,,,,,,,
site,10147,53.6453951157412,-1.53146774648582,F1B0D068-8650-44CB-8196-E2141C56607E,90.98905120089124,Unclassified,1.0,1.0,1.0,37.0,12.0,Motorway,18.68918918918919,,Unclassified,0.0,,,,,,,,,,,,,,
site,10148,53.6644739952215,-1.53764276384418,5234D085-DB0D-45D7-9205-33B243629E40,95.34960383749036,Unclassified,1.0,1.0,1.0,96.0,12.0,Motorway,17.091666666666665,,Unclassified,0.0,,,,,,,,,,,,,,
site,10150,53.709501491112,-1.54861873694205,0B2FA2F9-E851-4FF1-BE26-31DD47A2DFD3,278.27923372094574,Unclassified,1.0,1.0,0.0,95.0,12.0,Motorway,16.063157894736843,0.0800021989413668,Unclassified,5.0,8.00021989413668,8.062938000600163,-8.062938000600163,,,,,,,,,,,
site,10152,53.7173494573011,-1.53248784220489,F7978834-63FE-49BB-AF40-DC32F6FA1455,23.069692268892933,Motorway,1.0,1.0,0.0,70.0,12.0,Motorway,12.427142857142856,0.08803546557054048,Motorway,4.0,8.803546557054048,3.623596300088808,-3.623596300088808,,,,,,,,,,,
site,10153,53.7226108118242,-1.52191211252918,D0876035-2496-4E5B-9DFF-A4411FE6B9CF,137.72147789436568,Unclassified,1.0,1.0,1.0,26.0,12.0,Motorway,14.576923076923077,,Unclassified,0.0,,,,,,,,,,,,,,
site,10154,53.6708764561271,-1.54785033318597,43023290-C019-409C-B6F3-9D19874A4E3F,225.60618979076537,Unclassified,1.0,1.0,0.0,56.0,12.0,Motorway,13.894642857142857,,Unclassified,0.0,,,,,,,,,,,,,,
site,10155,53.7244396619485,-1.51848141391594,DC6DD1EE-43F8-4849-B183-54918E2C6FCF,32.330519259687044,Classified Unnumbered,1.0,1.0,0.0,38.0,12.0,Motorway,10.628947368421052,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,10156,53.7286769457887,-1.44646740670637,87974121-99AA-442B-A367-933314C3DB96,256.9953206530542,Unknown,1.0,1.0,0.0,82.0,12.0,Motorway,18.714634146341464,,Unknown,0.0,,,,,,,,,,,,,,
site,10158,53.7085602995151,-1.39038946449573,782B413F-173E-43BF-A959-594D77450FAA,43.14155719353227,Motorway,1.0,1.0,0.0,82.0,12.0,Motorway,21.918292682926833,0.16129032258064516,Motorway,3.0,16.129032258064516,5.7892604248623165,-5.7892604248623165,,,,,,,,,,,
site,10159,53.6528516430127,-1.52822289318734,55ED90AF-47A5-43BB-BDFC-9FDDA47AE94D,41.888237586926415,Motorway,1.0,1.0,1.0,34.0,12.0,Motorway,19.052941176470586,0.035297123667688717,Motorway,3.0,3.5297123667688717,15.523228809701715,-15.523228809701715,,,,,,,,,,,
site,10160,53.6781598201257,-1.55344949946162,2C4F9476-A735-44D8-A79F-731D1C9DF391,134.5274483428613,Unknown,1.0,1.0,0.0,65.0,12.0,Motorway,13.993846153846155,,Unknown,0.0,,,,,,,,,,,,,,
site,10161,53.719078521885,-1.52874090799492,8B5BB588-F830-4053-980B-9AAAF9CFAE95,84.85640752780081,Unknown,1.0,1.0,1.0,39.0,12.0,Motorway,16.520512820512824,,Unknown,0.0,,,,,,,,,,,,,,
site,10162,53.7065596857429,-1.36513449204924,C53C8B6A-21EB-4F33-B483-E76C4742EB63,65.18846554389613,A Road,1.0,1.0,0.0,91.0,12.0,Motorway,20.665934065934067,,A Road,0.0,,,,,,,,,,,,,,
site,10163,53.7082749256602,-1.33018829022797,CE128553-DFF7-4F40-B49A-F95D91CF87BE,20.41708295378075,Motorway,1.0,1.0,0.0,88.0,12.0,Motorway,24.47840909090909,0.026632007455000245,Motorway,3.0,2.6632007455000246,21.815208345409065,-21.815208345409065,,,,,,,,,,,
site,10164,53.708123124284,-1.38750223017557,0292ED1F-379E-4509-A7BA-933AA42A180A,111.84203542323476,Motorway,1.0,1.0,1.0,82.0,12.0,Motorway,17.02926829268293,0.05693049735115047,Motorway,1.0,5.693049735115047,11.336218557567882,-11.336218557567882,,,,,,,,,,,
site,10165,53.7133992802594,-1.54068313202601,DB486107-5E23-4854-8B6C-9CECB76AEEBD,15.757907457726676,Unknown,1.0,1.0,0.0,45.0,12.0,Motorway,17.711111111111112,,Unknown,0.0,,,,,,,,,,,,,,
site,10166,53.7083453261469,-1.38877156618287,0292ED1F-379E-4509-A7BA-933AA42A180A,27.771251316478697,Motorway,1.0,1.0,1.0,82.0,12.0,Motorway,16.379268292682926,0.05693049735115047,Motorway,1.0,5.693049735115047,10.68621855756788,-10.68621855756788,,,,,,,,,,,
site,10167,53.7984318095223,-1.41760061767369,DE2636F5-2049-43A5-8FB3-EC797F8E20ED,62.18678391903122,Motorway,1.0,1.0,0.0,77.0,12.0,Motorway,2.6831168831168832,0.09330985915492958,Motorway,1.0,9.330985915492958,6.647869032376075,6.647869032376075,,,,,,,,,,,
site,10169,53.7130020294033,-1.41794596211542,3DC735F6-0F6B-475C-9367-A26792A0ECF0,133.9293715218254,Classified Unnumbered,1.0,1.0,0.0,82.0,12.0,Motorway,19.996341463414634,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,10170,53.7192034575543,-1.52851220948313,8B5BB588-F830-4053-980B-9AAAF9CFAE95,80.1643086490226,Unknown,1.0,1.0,1.0,96.0,12.0,Motorway,25.332291666666666,,Unknown,0.0,,,,,,,,,,,,,,
site,10171,53.7088948552498,-1.40151965633323,B77AFC83-3D71-49A3-8E33-39482BBFBBF0,39.3354374144652,Motorway,1.0,1.0,1.0,91.0,12.0,Motorway,15.435164835164834,0.15758709375730653,Motorway,3.0,15.758709375730653,0.3235445405658197,0.3235445405658197,,,,,,,,,,,
site,10172,53.6709201991628,-1.54753199856354,43023290-C019-409C-B6F3-9D19874A4E3F,205.25723928314585,Unclassified,1.0,1.0,0.0,35.0,12.0,Motorway,17.574285714285715,,Unclassified,0.0,,,,,,,,,,,,,,
site,10173,53.7071741266278,-1.33426578847019,F1EE53AE-3748-4147-AF00-F684DD7016E0,28.27492997616184,Motorway,1.0,1.0,1.0,91.0,12.0,Motorway,5.465934065934066,0.017248295226634576,Motorway,3.0,1.7248295226634576,3.7411045432706085,-3.7411045432706085,,,,,,,,,,,
site,10174,53.7276465716255,-1.43940279314467,0A9ABEEE-E9D8-4F47-8B37-5316326CEF98,297.2503832715886,Unknown,1.0,1.0,0.0,81.0,12.0,Motorway,17.590123456790124,,Unknown,0.0,,,,,,,,,,,,,,
site,10175,53.7227268068449,-1.52169863064927,D0876035-2496-4E5B-9DFF-A4411FE6B9CF,152.386848769474,Unclassified,1.0,1.0,1.0,26.0,12.0,Motorway,22.680769230769233,,Unclassified,0.0,,,,,,,,,,,,,,
site,10176,53.715321032888,-1.53555590404437,79A58629-EA6F-4159-845E-253345AF5021,25.36370894267476,Motorway,1.0,1.0,0.0,38.0,12.0,Motorway,19.707894736842103,0.094054843589699,Motorway,13.0,9.4054843589699,10.302410377872203,-10.302410377872203,,,,,,,,,,,
site,10177,53.798609853587,-1.41910122064882,0107EC1F-07FF-48E7-88AD-840BE197A364,115.89785009365636,Motorway,1.0,1.0,1.0,83.0,12.0,Motorway,3.2783132530120485,,Motorway,0.0,,,,,,,,,,,,,,
site,10178,53.708798004189,-1.39652166712152,BBCACB43-FBC6-4095-8DE5-3D44676EE62B,35.04515356993144,A Road,1.0,1.0,0.0,76.0,12.0,Motorway,20.89736842105263,,A Road,0.0,,,,,,,,,,,,,,
site,1018,53.7557745780031,-1.51462027546495,80B81207-A273-4FF4-99AF-A0E43697D87A,95.7901094595276,Motorway,1.0,1.0,0.0,82.0,12.0,Motorway,13.37439024390244,0.06748928980872504,Motorway,9.0,6.748928980872504,6.625461263029935,-6.625461263029935,,,,,,,,,,,
site,10180,53.7099916653059,-1.41068505263799,FE1D9DDB-C194-45D0-9E64-5EB34899C178,144.44178029171317,Not Classified,1.0,1.0,0.0,82.0,12.0,Motorway,16.430487804878048,0.19832698009318087,Not Classified,2.0,19.832698009318086,3.4022102044400384,3.4022102044400384,,,,,,,,,,,
site,10181,53.7166096494681,-1.42238140858129,02DD4F73-2AAF-4C16-95CC-51E78BCB2161,185.457696951794,Unclassified,1.0,1.0,1.0,83.0,12.0,Motorway,17.951807228915662,,Unclassified,0.0,,,,,,,,,,,,,,
site,10182,53.7076587384034,-1.37072329702292,B40CC604-87D7-477B-A7C0-986E60249739,68.90738112863987,Unclassified,1.0,1.0,1.0,91.0,12.0,Motorway,18.74065934065934,,Unclassified,0.0,,,,,,,,,,,,,,
