link_id,within_group_rank,within_group_percentile,group_name,group_type,global_risk_rank,ranking_source,risk_percentile,predicted_xgb,predicted_glm,collision_count,fatal_count,serious_count,estimated_aadt,link_length_km,road_classification,road_function,family,road_archetype,form_of_way,road_number,is_motorway,is_trunk,is_primary,is_dual,is_slip_road,is_roundabout,ruc_urban_rural,ruc_class,speed_limit_mph_effective,speed_limit_mph,mean_grade,low_exposure_flag,sparse_collision_history_flag,calibration_caveat,centroid_longitude,centroid_latitude,output_created_at_utc,source_risk_scores_file,model_output_version,deprivation_area_code,deprivation_area_type,deprivation_country,deprivation_source,deprivation_assignment_method,deprivation_assignment_distance_m,overall_decile_within_country,income_decile_within_country,employment_decile_within_country,deprivation_country_england,deprivation_country_wales,deprivation_country_scotland,max_grade,grade_change,mean_curvature_deg_per_km,max_curvature_deg_per_km,sinuosity,speed_limit_mph_imputed,degree_mean,dist_to_major_km,pop_density_per_km2,betweenness_relative
5CC5AD5F-6BE1-4F7F-A395-86195881BDB9,49,99.89488207082321,rural_a_road,road_archetype,792,risk_percentile,99.9635073033835,0.82148486,1.3517917,13,3,2,7683.8,2.66,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A1121,False,False,True,False,False,False,Rural,Smaller rural: Further from a major town or city,60,60,0.8730100672062451,False,False,,-0.08703201688527756,52.97406987422565,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026018,LSOA2021,England,IoD 2025,within,0.0,5,7,6,1,0,0,2.9431607988145614,23.893760681152344,0.3331805270046361,16.153858837745002,1.0000007989482274,False,3.0,0.0,45.56372122343711,0.1091403394684681
A77B3954-80BC-4ED5-A9D0-970F9E26186E,50,99.89269211396535,rural_a_road,road_archetype,811,risk_percentile,99.96263074050647,0.81305707,2.6508703,5,1,3,17632.2,2.139,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A523,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,,1.6264671817293979,False,False,,-2.143631444936389,53.341425112892,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018668,LSOA2021,England,IoD 2025,within,0.0,9,10,10,1,0,0,8.474341498480904,44.72056579589844,35.09297072897477,500.36864246634354,1.0224701635384426,True,3.0,0.0,83.0672198793343,0.07054386361018296
85B73242-ABA9-4FCF-BDBA-0FCE63D682B9,51,99.8905021571075,rural_a_road,road_archetype,817,risk_percentile,99.96235393117689,0.8111765,1.9543059,6,1,1,12226.0,1.467,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A10,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,60,0.6809884200222581,False,False,,0.026133978241691697,52.09740203658279,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018271,LSOA2021,England,IoD 2025,within,0.0,6,5,5,1,0,0,4.371308220757379,13.663936614990234,12.983064936901505,525.9777101778337,1.004477509722646,False,3.5,0.0,296.5313442853851,0.12738899745905408
2EC98DD7-8EB2-45FF-B7C5-0B31932C9771,52,99.88831220024966,rural_a_road,road_archetype,825,risk_percentile,99.96198485207078,0.80620843,3.6286416,6,1,2,21468.9,2.218,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A18,False,False,False,False,False,False,Rural,Smaller rural: Nearer to a major town or city,70,70,1.3578809942365395,False,False,,-0.5306088862809898,53.54926719782155,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013274,LSOA2021,England,IoD 2025,within,0.0,5,7,5,1,0,0,4.216478135850695,31.3203067779541,32.89705197411109,740.9747698343253,1.010585835157611,False,3.5,0.0,12.650616576062564,0.4657440315796162
0C7BFF68-20B7-496E-8250-C27F18D14B09,53,99.88612224339181,rural_a_road,road_archetype,834,risk_percentile,99.96156963807643,0.80089664,3.6554184,8,0,3,17094.6,1.151,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A642,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,22,22,2.374891216187044,False,False,,-1.7068568476885868,53.63419073998758,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01011192,LSOA2021,England,IoD 2025,within,0.0,4,5,3,1,0,0,5.205654568142361,25.15753173828125,35.359218042844795,363.92975521295347,1.010255946027203,False,4.0,0.0,4798.9752671467795,0.6408048873463026
F2732AD7-CF49-434E-A5C7-8AB1984C7212,54,99.88393228653396,rural_a_road,road_archetype,840,risk_percentile,99.96129282874683,0.7983909,1.7433522,3,0,1,11574.8,2.034,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A59,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,,4.587248557073696,False,False,,-2.348106934552604,53.892058543113315,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01025321,LSOA2021,England,IoD 2025,within,0.0,7,8,7,1,0,0,14.663238525390627,106.14913177490234,23.169023759171665,491.19338950681237,1.0435372146251107,True,3.0,0.0,270.3681378328813,1.1126228503161713
496D2E34-ED6F-402C-A584-0337313A01A9,55,99.8817423296761,rural_a_road,road_archetype,842,risk_percentile,99.9612005589703,0.7971801,1.5185483,2,0,1,11628.3,2.023,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A427,False,False,True,False,False,False,Rural,Smaller rural: Further from a major town or city,60,60,0.733136493176326,False,False,,-0.7501939297038887,52.49438204702956,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026980,LSOA2021,England,IoD 2025,within,0.0,8,9,8,1,0,0,2.4599202473958335,16.147171020507812,15.48758318113191,451.2387964795491,1.005560695641461,False,3.0,0.0,82.7912605334587,1.2308075976920312
ED852A67-0BA2-4BCF-A0A9-AFA538ACB1BA,56,99.87955237281825,rural_a_road,road_archetype,855,risk_percentile,99.96060080542289,0.7907235,3.051688,0,0,0,22533.0,1.351,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A51,False,False,True,False,False,False,Rural,Larger rural: Further from a major town or city,28,28,3.12423176141314,False,True,sparse collision history,-1.9888047556072728,52.797328088723596,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01029710,LSOA2021,England,IoD 2025,within,0.0,9,10,9,1,0,0,10.123680962456596,47.702796936035156,19.277406549077426,256.91662239207045,1.0115188692164707,False,3.0,0.0,1397.089707204013,1.9453832984598611
DBCFC05E-F550-465D-9035-F0149972B714,57,99.8773624159604,rural_a_road,road_archetype,862,risk_percentile,99.96027786120504,0.7868834,2.5085664,4,0,1,17861.8,2.119,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A689,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,,2.7597019604671384,False,False,,-2.9745421681177246,54.90655222767711,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019240,LSOA2021,England,IoD 2025,within,0.0,8,8,8,1,0,0,21.685163709852432,68.49346923828125,41.83643281318388,380.71103292611656,1.1103601036934108,True,3.0,0.0,28.20868574599288,0.13387868352771506
3BEB655B-B0A8-41A9-8970-0E9585B56BA8,58,99.87517245910256,rural_a_road,road_archetype,889,risk_percentile,99.95903221922192,0.7712804,3.4800072,6,0,2,20077.4,1.994,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6195,False,False,False,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,,1.8059968800714692,False,False,,-1.3788203667817902,53.56149062704979,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01007332,LSOA2021,England,IoD 2025,within,0.0,1,2,1,1,0,0,9.035398695203993,47.340293884277344,41.17970413190228,654.0357487511748,1.0377400259624374,True,3.0,0.0,83.8080212827744,0.06971029600809825
26E87768-2674-40A7-A116-EE1BEAE7655D,59,99.8729825022447,rural_a_road,road_archetype,892,risk_percentile,99.95889381455713,0.76985455,2.6595395,5,0,1,20909.7,1.504,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A1079,False,False,True,False,False,False,Rural,Smaller rural: Further from a major town or city,50,50,0.6013402344876951,False,False,,-0.762572435979436,53.90654787560149,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013122,LSOA2021,England,IoD 2025,within,0.0,7,10,10,1,0,0,2.653431362575955,13.344179153442383,5.575827762235644,128.46897232913727,1.0013494916634695,False,3.0,0.0,43.115532129795376,1.2107696074952439
1B32BF03-AF31-4A9F-A990-139B561BCD01,60,99.87079254538685,rural_a_road,road_archetype,895,risk_percentile,99.95875540989233,0.76808715,0.77287334,10,0,7,4975.3,4.917,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A169,False,False,False,False,False,False,Rural,Smaller rural: Further from a major town or city,60,,3.9971206431392683,False,False,,-0.681055605569462,54.3978264604506,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01027821,LSOA2021,England,IoD 2025,within,0.0,6,9,6,1,0,0,9.15622287326389,194.05479431152344,29.38046819019283,1070.1770129215358,1.036957756483204,True,3.0,0.0,4.349664339852517,0.12071765509593435
7C63D886-147E-44F0-BE1C-9FF3EBD78997,61,99.86860258852901,rural_a_road,road_archetype,901,risk_percentile,99.95847860056276,0.76522124,1.4486737,5,0,2,8124.5,2.362,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A1173,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,60,1.5215239710005892,False,False,,-0.286596309886765,53.513289641833715,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026367,LSOA2021,England,IoD 2025,within,0.0,3,4,3,1,0,0,3.518880208333333,36.96991729736328,0.04041966630126393,5.456363204558216,1.0000002756290596,False,3.0,0.0,9.281954387787325,1.1185754151467666
07A3FD00-E44D-4A39-A7F9-2BCBBA68E869,62,99.86641263167115,rural_a_road,road_archetype,903,risk_percentile,99.95838633078623,0.76490223,1.2166402,9,0,5,9484.2,1.952,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A17,False,False,True,False,False,False,Rural,Larger rural: Further from a major town or city,60,,1.3875009844211932,False,False,,0.20944903913017465,52.761997389500934,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026278,LSOA2021,England,IoD 2025,within,0.0,4,6,5,1,0,0,4.244941075642903,32.22237777709961,3.293018702381583,131.52214938700703,1.0006483458291804,True,2.5,0.0,35.449606763821606,2.88263733138507
7D9E625C-E9C2-414B-BF64-42C107A6FEBA,63,99.8642226748133,rural_a_road,road_archetype,918,risk_percentile,99.95769430746228,0.7588927,1.814461,5,0,2,20750.9,2.201,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A54,False,False,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,4.882111198908306,False,False,,-2.7143134302188363,53.21343774646689,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018350,LSOA2021,England,IoD 2025,within,0.0,10,10,10,1,0,0,15.377112494574652,116.62345886230469,66.64810302209837,960.7702133991783,1.0751408935789681,True,3.0,0.0,253.90902334780355,0.33002938683530725
7A06EA4B-468A-45AA-9100-7F7F27A00F6E,64,99.86203271795546,rural_a_road,road_archetype,924,risk_percentile,99.9574174981327,0.75709325,2.201675,2,0,1,22806.8,0.818,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A167,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,60,5.917556526071418,False,False,,-1.5587617799769753,54.687952333789724,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01020807,LSOA2021,England,IoD 2025,within,0.0,1,1,1,1,0,0,14.559495713975695,49.694488525390625,3.9745604656734312,70.72661985746502,1.0000060927295011,False,2.5,0.0,4999.974456654177,2.0653039947127243
616F2673-2905-45F4-8616-2BC7A2F92F08,65,99.85984276109761,rural_a_road,road_archetype,925,risk_percentile,99.95737136324443,0.7553641,3.1199448,5,1,0,32140.2,1.561,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A556,False,False,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,70,3.0145165095011923,False,False,,-2.456263436348779,53.26715782877183,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018722,LSOA2021,England,IoD 2025,within,0.0,7,9,8,1,0,0,15.756776597764757,52.838871002197266,8.991288572253822,492.05894428340684,1.0023368172017415,False,3.0,0.0,80.96080287365648,1.4735107224046577
D47EC248-2F53-46CD-BF84-A5C2B7F3EB2E,66,99.85765280423976,rural_a_road,road_archetype,946,risk_percentile,99.95640253059089,0.7465559,0.8954458,8,0,6,5714.6,3.008,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A619,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,,2.980002812847042,False,False,,-1.6438154364596698,53.23856861632443,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019606,LSOA2021,England,IoD 2025,within,0.0,9,10,9,1,0,0,9.51565212673611,105.17366027832031,143.11544621510927,2363.981175744522,1.1371205978336378,True,3.0,0.0,75.52631000092146,0.44961614411729145
3ACCE9A6-5C13-4627-B221-F91E65C87B41,67,99.8554628473819,rural_a_road,road_archetype,947,risk_percentile,99.95635639570263,0.7463696,1.9231352,5,0,3,14261.4,1.483,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A16,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,,0.5022545933508201,False,False,,-0.06713162643891062,53.505297049065966,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026062,LSOA2021,England,IoD 2025,within,0.0,6,6,5,1,0,0,2.2631454467773438,8.15322494506836,14.011153640870695,292.73826990268014,1.0016266776837586,True,3.0,0.0,497.12749581964647,0.1130417566515104
CE450F0C-FA6C-4816-9586-FCA0245DE702,68,99.85327289052405,rural_a_road,road_archetype,952,risk_percentile,99.95612572126132,0.7408205,2.0767932,12,2,1,13250.9,1.96,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A54,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,,0.919610402588936,False,False,,-2.4168868578451645,53.198118791033494,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018722,LSOA2021,England,IoD 2025,within,0.0,7,9,8,1,0,0,2.733272976345486,18.610633850097656,43.753705038436486,1254.6678331256974,1.0193903042777441,True,3.0,0.0,26.97347091764342,0.24097908115560032
F4E73F3A-0D66-474C-B969-B0412FF9DC99,69,99.8510829336662,rural_a_road,road_archetype,967,risk_percentile,99.95543369793735,0.732972,2.210777,11,1,3,14824.3,1.853,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A63,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,,1.4959031921895787,False,False,,-1.3290577396813772,53.77897537137083,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01011299,LSOA2021,England,IoD 2025,within,0.0,6,6,6,1,0,0,3.7960815429687504,28.88153076171875,23.51255030075607,860.7381315891686,1.0054409405601068,True,3.0,0.0,44.162893248247705,0.5198667557035748
A465F29B-C25E-4CA7-BACF-E2E7EE09A792,70,99.84889297680836,rural_a_road,road_archetype,983,risk_percentile,99.95469553972514,0.72754693,1.6971598,10,0,1,11623.1,1.927,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A16,False,False,True,False,False,False,Rural,Smaller rural: Further from a major town or city,60,60,2.5735164813524523,False,False,,-0.008715457163220149,53.34817359755873,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026070,LSOA2021,England,IoD 2025,within,0.0,6,7,6,1,0,0,11.59915500217014,57.05547332763672,41.04582268727835,1029.3400626483144,1.0171029850158446,False,3.0,0.0,9.939747703672708,0.12723758275107025
4D37EAAA-9408-4785-9602-23AC36B73AAA,71,99.84670301995051,rural_a_road,road_archetype,986,risk_percentile,99.95455713506036,0.7265211,1.9155693,2,0,0,14184.6,1.824,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A41,False,False,True,False,False,False,Rural,Larger rural: Further from a major town or city,60,,1.8292848755087188,False,False,,-2.6923941748917697,52.95848177065774,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01028896,LSOA2021,England,IoD 2025,within,0.0,6,5,5,1,0,0,7.514444986979167,42.42253112792969,27.40298318113294,473.1779751742948,1.0634091997888906,True,3.0,0.0,80.79901822124897,1.0180583177176954
072CDA3E-BDBE-4435-9FE8-6D739738CCE9,72,99.84451306309265,rural_a_road,road_archetype,989,risk_percentile,99.95441873039556,0.72474486,1.2293628,1,0,0,8249.2,2.261,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A614,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,,2.16778796294005,False,True,sparse collision history,-1.0291600955326325,53.27501945550505,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01033769,LSOA2021,England,IoD 2025,within,0.0,4,6,5,1,0,0,4.685414632161458,49.793460845947266,13.938969262561873,365.4885811821373,1.0041094549202183,True,3.0,0.0,27.40776441481351,2.1554745881211805
33FCC8F1-3675-47C6-A2CD-04A0FF0EABB0,73,99.84232310623482,rural_a_road,road_archetype,992,risk_percentile,99.95428032573076,0.7243751,1.7498741,6,1,0,10816.4,1.894,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A134,False,False,True,False,False,False,Rural,Larger rural: Further from a major town or city,37,37,2.4068995535535334,False,False,,0.734673379970781,52.08806443637727,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01029900,LSOA2021,England,IoD 2025,within,0.0,5,5,4,1,0,0,4.666171603732639,46.44618606567383,27.489653162504045,611.4208949355312,1.0288514324378373,False,3.0,0.0,52.80197153642031,0.17299209686447997
407250BF-11AC-4FCB-B91C-60633371B248,74,99.84013314937695,rural_a_road,road_archetype,996,risk_percentile,99.9540957861777,0.72289616,2.2130756,9,0,0,21237.0,1.888,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A500,False,False,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,23,23,2.352800141561638,False,False,,-2.423975028029779,53.070405531009435,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01034672,LSOA2021,England,IoD 2025,within,0.0,5,7,5,1,0,0,17.540130615234375,45.35740661621094,15.674493370033495,305.4961597148689,1.0077954837398237,False,3.0,0.0,78.04681541247837,0.18805173072245435
22ABD004-C7BD-46D2-B666-49675548E6FC,75,99.8379431925191,rural_a_road,road_archetype,999,risk_percentile,99.95395738151291,0.72151697,1.264838,4,1,1,14253.2,2.109,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A165,False,False,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,70,0.7176848912878278,False,False,,-0.2965476838920967,53.90244295745334,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013034,LSOA2021,England,IoD 2025,within,0.0,7,8,7,1,0,0,4.606285625033908,17.078062057495117,25.308095427023307,472.17290497333477,1.0123005736452428,False,3.0,0.0,31.425365541367977,0.1825538906803248
9275911D-F530-4D2D-866D-CF10AEFF16BD,76,99.83575323566126,rural_a_road,road_archetype,1000,risk_percentile,99.95391124662466,0.721467,1.4210082,2,0,0,7604.3,1.785,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A47,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,,0.5807009187072677,False,False,,-0.6158152294947526,52.59572672582715,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013792,LSOA2021,England,IoD 2025,within,0.0,8,9,9,1,0,0,1.9000413682725696,13.594711303710938,45.974814348517235,740.7853814777253,1.032184265481844,True,3.5,0.0,64.97300498661596,1.05373682891247
A044C078-F050-4EF6-AD59-1E1E802DEBC9,77,99.83356327880341,rural_a_road,road_archetype,1007,risk_percentile,99.95358830240681,0.7187443,1.7124752,4,1,1,15276.2,1.664,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A52,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,,3.3623222025197133,False,False,,-1.7271773171428413,53.00462548497049,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019596,LSOA2021,England,IoD 2025,within,0.0,9,8,7,1,0,0,13.919711642795138,56.828880310058594,37.6348062944545,934.7399724708614,1.045379765595391,True,3.0,0.0,1561.8323761185484,1.776611864661556
DD7D4CB3-327A-46FF-8499-ACE4934AFA78,78,99.83137332194556,rural_a_road,road_archetype,1014,risk_percentile,99.95326535818897,0.71716917,2.8995895,4,0,0,16861.1,1.466,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A628,False,False,True,False,False,False,Rural,Larger rural: Nearer to a major town or city,60,,2.0748051358271975,False,False,,-1.3641148335708222,53.601897363838575,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01011865,LSOA2021,England,IoD 2025,within,0.0,1,2,1,1,0,0,4.033626980251736,30.845848083496094,22.2277252822872,415.77762153964426,1.006000906519723,True,3.0,0.0,356.01821496096375,0.34198458126179915
04048D57-417D-4203-9350-47769926038E,79,99.8291833650877,rural_a_road,road_archetype,1015,risk_percentile,99.9532192233007,0.7159262,0.9840056,10,0,1,6579.9,2.95,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A672,False,False,False,False,False,False,Rural,Smaller rural: Nearer to a major town or city,24,24,4.023343248588488,False,False,,-1.9941383956312508,53.63854346081051,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01010955,LSOA2021,England,IoD 2025,within,0.0,6,8,9,1,0,0,16.488444010416668,127.18490600585938,69.50459823043212,1459.421634104741,1.0369705946303853,False,2.5,0.0,20.495658127054636,1.2964650252732812
D98C3D9A-C954-4A9D-AE6C-1B7A54D8495F,80,99.82699340822985,rural_a_road,road_archetype,1019,risk_percentile,99.95303468374765,0.7145602,1.1380684,20,0,11,6911.0,2.503,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A16,False,False,True,False,False,False,Rural,Smaller rural: Further from a major town or city,60,,2.5511911948408166,False,False,,0.021065045482156652,53.30617590693465,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026070,LSOA2021,England,IoD 2025,within,0.0,6,7,6,1,0,0,9.69633314344618,64.85948181152344,68.68055696179896,648.8389682185599,1.0457167283963182,True,3.0,0.0,5.111253274964832,0.3370547172210277
546F87F2-1AF0-482C-9884-BB1FB6FC9655,81,99.82480345137202,rural_a_road,road_archetype,1035,risk_percentile,99.95229652553543,0.7104745,1.3016336,7,1,0,6735.9,2.203,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A15,False,False,True,False,False,False,Rural,Smaller rural: Further from a major town or city,60,,2.300229433947854,False,False,,-0.3810763618694217,52.82544354593488,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026290,LSOA2021,England,IoD 2025,within,0.0,5,7,5,1,0,0,6.956986321343315,50.8632926940918,61.648527787076745,1009.1190037347096,1.0449778364634856,True,3.5,0.0,88.57584834630948,0.8804440741290805
5235D69D-876B-4D20-8734-4CE7AC6DCCAC,82,99.82261349451416,rural_a_road,road_archetype,1037,risk_percentile,99.9522042557589,0.7096734,1.3762683,10,1,1,8224.6,2.194,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A15,False,False,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,60,60,1.7422606023838665,False,False,,-0.463878992507326,53.07521315880795,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026179,LSOA2021,England,IoD 2025,within,0.0,6,8,6,1,0,0,6.221372816297743,39.56242752075195,3.3835237728133456,299.0815123212841,1.0003703189400401,False,3.5,0.0,17.31066438245852,0.910922763580782
5FC007DA-2F3B-4044-92EE-A2045AF31A85,83,99.82042353765631,rural_a_road,road_archetype,1038,risk_percentile,99.95215812087064,0.70962673,1.0126337,14,1,3,6287.4,4.184,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A1101,False,False,False,False,False,False,Rural,Smaller rural: Further from a major town or city,60,,0.7358095718136322,False,False,,0.5651857769870965,52.334689799961325,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01029941,LSOA2021,England,IoD 2025,within,0.0,7,9,9,1,0,0,2.5628556145562067,33.68628692626953,37.7575337649232,1167.564104494693,1.0127983592709098,True,3.0,0.0,14.304526964384914,0.41917094350341605
AC32EA13-910A-4C1C-8C1C-EB2F2988E8A5,84,99.81823358079845,rural_a_road,road_archetype,1044,risk_percentile,99.95188131154106,0.7080672,1.6151727,9,0,2,11901.4,1.225,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6097,False,False,True,False,False,False,Rural,Larger rural: Further from a major town or city,50,50,3.589646473456769,False,False,,-0.981728110429314,52.98135285418231,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01028403,LSOA2021,England,IoD 2025,within,0.0,8,8,7,1,0,0,10.583053165011936,52.0483512878418,47.8793865420265,871.4424273154095,1.026397630411826,False,4.0,0.0,627.2615147971405,2.55265430053617
61690192-1EDF-4A20-A9D4-1C0D19E998BC,85,99.81604362394062,rural_a_road,road_archetype,1048,risk_percentile,99.95169677198801,0.7075613,2.5670817,8,0,2,26366.6,1.823,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A448,False,False,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.479409800513327,False,False,,-1.990920535370567,52.313032190766314,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01033060,LSOA2021,England,IoD 2025,within,0.0,3,9,2,1,0,0,8.628302680121527,62.649658203125,34.10106626230417,507.0051201057304,1.014130888433702,True,2.5,0.0,27.347059414981114,0.3757934025062983
DBA0400E-E8F7-4185-B1C4-EE21F6A6C8C0,86,99.81385366708277,rural_a_road,road_archetype,1056,risk_percentile,99.9513276928819,0.70590746,1.9351927,1,0,0,22839.8,1.671,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A1307,False,False,False,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,70,0.6902823944308946,False,True,sparse collision history,-0.03403235757704466,52.28274354718426,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018277,LSOA2021,England,IoD 2025,within,0.0,8,9,9,1,0,0,3.077769809299045,15.125802993774414,3.6665906871762743,159.32924467108398,1.0004478945986466,False,3.0,0.0,22.53896851447161,2.175619360755799
DF3B328C-54DE-44DC-BB3B-01EF9BD66434,87,99.8116637102249,rural_a_road,road_archetype,1059,risk_percentile,99.95118928821711,0.7051543,1.0078534,18,1,8,5865.3,2.904,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A57,False,False,False,False,False,False,Rural,Smaller rural: Further from a major town or city,60,,2.397665938243108,False,False,,-1.7327769816887781,53.37743731207264,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019736,LSOA2021,England,IoD 2025,within,0.0,6,10,10,1,0,0,10.108008434009315,91.21624755859375,56.851492400331146,1192.265266185856,1.0823920214315155,True,3.0,0.0,1.5010129175407232,0.6719496597013628
